gene,depmap_column,dep_mean_GBM,dep_sd_GBM,dep_mean_nonCNS,dep_mean_all_lines,frac_GBM_lines_dependent,frac_all_lines_dependent,frac_nonCNS_lines_dependent,n_lines_measured,n_GBM_lines_measured,delta_GBM_minus_other,cohens_d,t_stat,n_GBM_lines,n_other_lines,gbm_line_sd,gbm_line_range,too_few_lines,pan_essential,tumour_dependency,therapeutic_window,passes_dependency,passes_window,passes_heterogeneity,dependency_tier
SLC25A37,SLC25A37 (51312),0.11763087,0.20180415,0.08436538,0.086905144,0.0943396226415094,0.0397350993377483,0.0366726296958855,1208,53,0.033265486,0.18037546,1.1814317,53,1118,0.20180415,0.99379295,False,False,0.0943396226415094,0.033265489999999995,False,True,True,D · not a dependency
NDUFC1,NDUFC1 (4717),0.17880397,0.23550273,0.28564787,0.27919573,0.0943396226415094,0.2061258278145695,0.2128801431127012,1208,53,-0.1068439,-0.41250515,-3.1970718,53,1118,0.23550273,0.9841006,False,False,0.0943396226415094,-0.10684390000000002,False,True,True,D · not a dependency
ZBTB39,ZBTB39 (9880),0.22304864,0.16597484,0.19185913,0.19344789,0.0943396226415094,0.0612582781456953,0.0599284436493738,1208,53,0.031189516,0.18989868,1.3379972,53,1118,0.16597484,0.71778697,False,False,0.0943396226415094,0.031189510000000004,False,True,True,D · not a dependency
TADA2B,TADA2B (93624),0.10646431,0.19953239,0.30375987,0.29259035,0.0943396226415094,0.2682119205298013,0.2799642218246869,1208,53,-0.19729556,-0.726953,-6.7777596,53,1118,0.19953239,0.7510978,False,False,0.0943396226415094,-0.19729555999999998,False,True,True,D · not a dependency
ATIC,ATIC (471),0.19016103,0.22636831,0.4195761,0.40615812,0.0943396226415094,0.3650662251655629,0.3801431127012522,1208,53,-0.22941507,-0.75054175,-6.9546924,53,1118,0.22636831,0.98264724,False,False,0.0943396226415094,-0.22941507,False,True,True,D · not a dependency
GGCX,GGCX (2677),0.23690088,0.16910379,0.16781703,0.1712001,0.0943396226415094,0.0447019867549668,0.0420393559928443,1208,53,0.069083855,0.43142876,2.9197419,53,1118,0.16910379,0.74156034,False,False,0.0943396226415094,0.06908385,False,True,True,D · not a dependency
NFYA,NFYA (4800),0.22885315,0.18157184,0.27385297,0.26935542,0.0943396226415094,0.1754966887417218,0.1833631484794275,1208,53,-0.044999823,-0.21686634,-1.7390409,53,1118,0.18157184,0.677523,False,False,0.0943396226415094,-0.04499981999999997,False,True,True,D · not a dependency
AIP,AIP (9049),0.16531241,0.22158757,0.15634789,0.1566522,0.0943396226415094,0.0769867549668874,0.0751341681574239,1208,53,0.008964524,0.04343525,0.2895223,53,1118,0.22158757,0.9126213,False,False,0.0943396226415094,0.008964520000000004,False,True,True,D · not a dependency
BRD7,BRD7 (29117),0.21774668,0.17503218,0.3122923,0.30591294,0.0943396226415094,0.2127483443708609,0.221824686940966,1208,53,-0.09454563,-0.44472685,-3.7623389,53,1118,0.17503218,0.65697336,False,False,0.0943396226415094,-0.09454562000000002,False,True,True,D · not a dependency
DIAPH3,DIAPH3 (81624),0.22016272,0.2263921,0.1755807,0.17910418,0.0943396226415094,0.0910596026490066,0.0885509838998211,1208,53,0.044582024,0.2097525,1.408388,53,1118,0.2263921,0.9661392,False,False,0.0943396226415094,0.04458202,False,True,True,D · not a dependency
BRD1,BRD1 (23774),0.22859082,0.20564646,0.18685953,0.18953268,0.0943396226415094,0.1018211920529801,0.1019677996422182,1208,53,0.041731283,0.2005159,1.4419353,53,1118,0.20564646,0.8677566,False,False,0.0943396226415094,0.041731290000000004,False,True,True,D · not a dependency
DCAF15,DCAF15 (90379),0.17001046,0.19016218,0.22613795,0.2213787,0.0943396226415094,0.1332781456953642,0.1386404293381037,1208,53,-0.05612749,-0.24945626,-2.062572,53,1118,0.19016218,0.76641077,False,False,0.0943396226415094,-0.05612749,False,True,True,D · not a dependency
VEZF1,VEZF1 (7716),0.22062036,0.19249976,0.19867453,0.19761787,0.0943396226415094,0.1076158940397351,0.110912343470483,1208,53,0.021945834,0.10623483,0.8054567,53,1118,0.19249976,0.7685501,False,False,0.0943396226415094,0.02194583,False,True,True,D · not a dependency
NFU1,NFU1 (27247),0.20029822,0.19882128,0.23700243,0.23455995,0.0943396226415094,0.140728476821192,0.1457960644007155,1208,53,-0.036704212,-0.16565444,-1.2990597,53,1118,0.19882128,0.8008218,False,False,0.0943396226415094,-0.03670420999999999,False,True,True,D · not a dependency
DCPS,DCPS (28960),0.13250622,0.23254079,0.2638457,0.25944313,0.0943396226415094,0.2185430463576159,0.2236135957066189,1208,53,-0.13133949,-0.47954497,-3.9490833,53,1118,0.23254079,0.9254758,False,False,0.0943396226415094,-0.13133948,False,True,True,D · not a dependency
PDGFRB,PDGFRB (5159),0.2039377,0.2364805,0.08551771,0.09132955,0.0943396226415094,0.0273178807947019,0.0232558139534883,1208,53,0.11841998,0.62482285,3.6212392,53,1118,0.2364805,0.98709744,False,False,0.0943396226415094,0.11841999,False,True,True,D · not a dependency
AKTIP,AKTIP (64400),0.16781758,0.16893627,0.19058679,0.18807682,0.0943396226415094,0.070364238410596,0.0706618962432916,1208,53,-0.022769213,-0.1347336,-0.9587204,53,1118,0.16893627,0.7794455,False,False,0.0943396226415094,-0.022769210000000012,False,True,True,D · not a dependency
ARL8B,ARL8B (55207),0.22687724,0.1953412,0.21326384,0.21312095,0.0943396226415094,0.1026490066225165,0.1055456171735241,1208,53,0.013613403,0.06746724,0.49424285,53,1118,0.1953412,0.77551013,False,False,0.0943396226415094,0.013613399999999998,False,True,True,D · not a dependency
TRNAU1AP,TRNAU1AP (54952),0.18374096,0.21005356,0.3492039,0.34095976,0.0943396226415094,0.2913907284768212,0.3014311270125223,1208,53,-0.16546296,-0.6351684,-5.471733,53,1118,0.21005356,0.8765384,False,False,0.0943396226415094,-0.16546294,False,True,True,D · not a dependency
PCED1B,PCED1B (91523),0.1556283,0.15824962,0.15818448,0.15748604,0.0943396226415094,0.0447019867549668,0.0438282647584973,1208,53,-0.00255619,-0.016499106,-0.11511942,53,1118,0.15824962,0.6944716,False,False,0.0943396226415094,-0.0025561799999999912,False,True,True,D · not a dependency
SV2A,SV2A (9900),0.23908137,0.16351753,0.2199653,0.22027998,0.0943396226415094,0.0678807947019867,0.0688729874776386,1208,53,0.019116074,0.11785067,0.83220255,53,1118,0.16351753,0.69055945,False,False,0.0943396226415094,0.019116069999999985,False,True,True,D · not a dependency
GALP,GALP (85569),0.2609443,0.17227598,0.2628917,0.2647538,0.0943396226415094,0.1481788079470198,0.1475849731663685,1208,53,-0.001947403,-0.010387464,-0.079747975,53,1118,0.17227598,0.78125083,False,False,0.0943396226415094,-0.001947399999999988,False,True,True,D · not a dependency
DNAJC13,DNAJC13 (23317),0.17167987,0.22892141,0.2127991,0.21168652,0.0943396226415094,0.1423841059602649,0.1431127012522361,1208,53,-0.041119233,-0.16484918,-1.2670364,53,1118,0.22892141,0.9905374,False,False,0.0943396226415094,-0.04111922999999998,False,True,True,D · not a dependency
VCPIP1,VCPIP1 (80124),0.23257785,0.21364613,0.29431754,0.29085436,0.0943396226415094,0.2144039735099338,0.2227191413237924,1208,53,-0.061739698,-0.25538868,-2.0300539,53,1118,0.21364613,0.8408077,False,False,0.0943396226415094,-0.061739689999999986,False,True,True,D · not a dependency
KCNC4,KCNC4 (3749),0.2058153,0.18709104,0.1664335,0.16812864,0.0943396226415094,0.0521523178807947,0.0500894454382826,1208,53,0.039381802,0.22109304,1.5037305,53,1118,0.18709104,0.71024734,False,False,0.0943396226415094,0.039381799999999995,False,True,True,D · not a dependency
PPP4R3A,PPP4R3A (55671),0.2161093,0.17323947,0.19304547,0.19648084,0.0943396226415094,0.1009933774834437,0.0983899821109123,1208,53,0.023063838,0.12264318,0.9394787,53,1118,0.17323947,0.69664603,False,False,0.0943396226415094,0.023063830000000007,False,True,True,D · not a dependency
TRIP12,TRIP12 (9320),0.14434205,0.21481009,0.21139239,0.20970184,0.0943396226415094,0.1332781456953642,0.1314847942754919,1208,53,-0.06705034,-0.30348483,-2.214587,53,1118,0.21481009,0.91895884,False,False,0.0943396226415094,-0.06705034000000001,False,True,True,D · not a dependency
DEPDC1,DEPDC1 (55635),0.24973677,0.16497889,0.25495526,0.2536348,0.0943396226415094,0.1432119205298013,0.146690518783542,1208,53,-0.005218491,-0.027160427,-0.22146428,53,1118,0.16497889,0.6709015,False,False,0.0943396226415094,-0.00521849000000002,False,True,True,D · not a dependency
WDR62,WDR62 (284403),0.1883853,0.19845228,0.16557807,0.16748606,0.0943396226415094,0.0728476821192053,0.071556350626118,1208,53,0.022807226,0.11871637,0.8198522,53,1118,0.19845228,0.8387187,False,False,0.0943396226415094,0.02280723000000001,False,True,True,D · not a dependency
RAB35,RAB35 (11021),0.1400161,0.21670526,0.15767965,0.15551211,0.0943396226415094,0.1009933774834437,0.1037567084078712,1208,53,-0.017663553,-0.07637018,-0.5761976,53,1118,0.21670526,0.98867226,False,False,0.0943396226415094,-0.01766355,False,True,True,D · not a dependency
CHUK,CHUK (1147),0.1646381,0.19954543,0.10862087,0.11063754,0.0943396226415094,0.0496688741721854,0.0483005366726296,1208,53,0.056017235,0.2950858,2.0055573,53,1118,0.19954543,0.92387223,False,False,0.0943396226415094,0.056017230000000015,False,True,True,D · not a dependency
VPS53,VPS53 (55275),0.19476977,0.21110225,0.2596479,0.25496843,0.0943396226415094,0.1854304635761589,0.1914132379248658,1208,53,-0.064878136,-0.27184936,-2.1591742,53,1118,0.21110225,0.8481386,False,False,0.0943396226415094,-0.06487812999999998,False,True,True,D · not a dependency
SCRT1,SCRT1 (83482),0.20193493,0.18917733,0.21294196,0.211348,0.0943396226415094,0.0935430463576159,0.0966010733452593,1208,53,-0.011007026,-0.05830252,-0.4139628,53,1118,0.18917733,0.81106853,False,False,0.0943396226415094,-0.011007030000000001,False,True,True,D · not a dependency
TIGD3,TIGD3 (220359),0.20515642,0.18686828,0.16411622,0.16503572,0.0943396226415094,0.0422185430463576,0.0411449016100178,1208,53,0.041040197,0.24127623,1.5745292,53,1118,0.18686828,0.7399733,False,False,0.0943396226415094,0.0410402,False,True,True,D · not a dependency
PCNT,PCNT (5116),0.1950758,0.20668824,0.23780203,0.23677565,0.0943396226415094,0.152317880794702,0.1547406082289803,1208,53,-0.042726234,-0.19221987,-1.4601712,53,1118,0.20668824,0.85341454,False,False,0.0943396226415094,-0.042726230000000004,False,True,True,D · not a dependency
IGF2BP2,IGF2BP2 (10644),0.2553852,0.18440858,0.21735355,0.21914898,0.0943396226415094,0.0579470198675496,0.0554561717352415,1208,53,0.038031638,0.22713831,1.4788473,53,1118,0.18440858,0.8270609,False,False,0.0943396226415094,0.03803164999999997,False,True,True,D · not a dependency
POU2F1,POU2F1 (5451),0.21907826,0.19345543,0.22778437,0.22859621,0.0943396226415094,0.1059602649006622,0.1037567084078712,1208,53,-0.008706108,-0.044359416,-0.3197051,53,1118,0.19345543,0.7625235,False,False,0.0943396226415094,-0.008706110000000017,False,True,True,D · not a dependency
YJEFN3,YJEFN3 (374887),0.2698271,0.16285993,0.2710406,0.27229053,0.0943396226415094,0.1473509933774834,0.1475849731663685,1208,53,-0.001213491,-0.0063193375,-0.05209111,53,1118,0.16285993,0.65649927,False,False,0.0943396226415094,-0.001213500000000034,False,True,True,D · not a dependency
CHKA,CHKA (1119),0.21010593,0.17294058,0.3387084,0.32926422,0.0943396226415094,0.2317880794701986,0.2423971377459749,1208,53,-0.12860247,-0.56030667,-5.116347,53,1118,0.17294058,0.7971883,False,False,0.0943396226415094,-0.12860247000000002,False,True,True,D · not a dependency
IGF1R,IGF1R (3480),0.15176103,0.23257522,0.26391324,0.2559155,0.0943396226415094,0.2044701986754966,0.2119856887298747,1208,53,-0.11215222,-0.4101629,-3.3723986,53,1118,0.23257522,0.94995725,False,False,0.0943396226415094,-0.11215221,False,True,True,D · not a dependency
THUMPD1,THUMPD1 (55623),0.22862498,0.15175444,0.20610632,0.20745157,0.0943396226415094,0.0653973509933774,0.0635062611806797,1208,53,0.022518665,0.14344732,1.0522244,53,1118,0.15175444,0.6146245,False,False,0.0943396226415094,0.022518659999999996,False,True,True,D · not a dependency
MECR,MECR (51102),0.21545915,0.19508772,0.16985437,0.17248106,0.0943396226415094,0.0836092715231788,0.0822898032200357,1208,53,0.04560478,0.22911781,1.6598037,53,1118,0.19508772,0.77156466,False,False,0.0943396226415094,0.045604779999999984,False,True,True,D · not a dependency
VPS36,VPS36 (51028),0.14201309,0.21625626,0.2565374,0.25210318,0.0943396226415094,0.1870860927152318,0.1914132379248658,1208,53,-0.11452432,-0.45451403,-3.707594,53,1118,0.21625626,0.9897656,False,False,0.0943396226415094,-0.11452431000000002,False,True,True,D · not a dependency
THAP5,THAP5 (168451),0.16340339,0.1917426,0.14683485,0.14755063,0.0943396226415094,0.0256622516556291,0.0232558139534883,1208,53,0.016568542,0.1002809,0.62196726,53,1118,0.1917426,0.8930055,False,False,0.0943396226415094,0.01656854000000002,False,True,True,D · not a dependency
FOXL2,FOXL2 (668),0.21986413,0.16446382,0.21678598,0.21871898,0.0943396226415094,0.0951986754966887,0.0939177101967799,1208,53,0.0030781478,0.017393176,0.13219565,53,1118,0.16446382,0.73242486,False,False,0.0943396226415094,0.0030781500000000017,False,True,True,D · not a dependency
NGFR,NGFR (4804),0.23051715,0.16847955,0.18016537,0.18248403,0.0943396226415094,0.0397350993377483,0.0384615384615384,1208,53,0.050351784,0.32687697,2.141891,53,1118,0.16847955,0.69570154,False,False,0.0943396226415094,0.05035178000000001,False,True,True,D · not a dependency
ENDOG,ENDOG (2021),0.22827688,0.21293741,0.20320937,0.20356946,0.0943396226415094,0.0819536423841059,0.0813953488372093,1208,53,0.025067508,0.12802458,0.8433293,53,1118,0.21293741,0.939793,False,False,0.0943396226415094,0.025067509999999987,False,True,True,D · not a dependency
ZEB1,ZEB1 (6935),0.16201939,0.21848507,0.11003225,0.115475304,0.0943396226415094,0.0827814569536423,0.0796064400715563,1208,53,0.051987134,0.24181989,1.6950421,53,1118,0.21848507,0.961635,False,False,0.0943396226415094,0.051987140000000015,False,True,True,D · not a dependency
VPS39,VPS39 (23339),0.15866832,0.20365666,0.26297405,0.25754917,0.0943396226415094,0.1655629139072847,0.1681574239713774,1208,53,-0.10430573,-0.4553272,-3.6002936,53,1118,0.20365666,0.8550998,False,False,0.0943396226415094,-0.10430573000000001,False,True,True,D · not a dependency
TYRO3,TYRO3 (7301),0.18482748,0.17550223,0.21406451,0.21204604,0.0943396226415094,0.0745033112582781,0.0760286225402504,1208,53,-0.029237032,-0.16417995,-1.183451,53,1118,0.17550223,0.7679887,False,False,0.0943396226415094,-0.029237030000000025,False,True,True,D · not a dependency
RPS6KA3,RPS6KA3 (6197),0.16908813,0.1853739,0.09836983,0.10186763,0.0943396226415094,0.0281456953642384,0.0250447227191413,1208,53,0.070718296,0.44724792,2.7478046,53,1118,0.1853739,0.7829919,False,False,0.0943396226415094,0.0707183,False,True,True,D · not a dependency
ENPP7,ENPP7 (339221),0.21580893,0.17219612,0.20317465,0.20564745,0.0943396226415094,0.1043046357615894,0.1010733452593917,1208,53,0.012634277,0.06870699,0.5186391,53,1118,0.17219612,0.6561146,False,False,0.0943396226415094,0.012634279999999998,False,True,True,D · not a dependency
EML6,EML6 (400954),0.20993707,0.17199019,0.17403907,0.17587116,0.0943396226415094,0.0455298013245033,0.0429338103756708,1208,53,0.035898,0.22043967,1.4917321,53,1118,0.17199019,0.86761594,False,False,0.0943396226415094,0.03589800000000001,False,True,True,D · not a dependency
FOXRED1,FOXRED1 (55572),0.1738804,0.23219301,0.24125724,0.23824844,0.0943396226415094,0.1721854304635761,0.1762075134168157,1208,53,-0.06737684,-0.2630289,-2.0441673,53,1118,0.23219301,0.9661036,False,False,0.0943396226415094,-0.06737684000000002,False,True,True,D · not a dependency
ATP5MK,ATP5MK (84833),0.25963217,0.1822772,0.18342084,0.18656147,0.0943396226415094,0.0596026490066225,0.0599284436493738,1208,53,0.07621133,0.44412625,2.9896123,53,1118,0.1822772,0.9000287,False,False,0.0943396226415094,0.07621133,False,True,True,D · not a dependency
TUBB4B,TUBB4B (10383),0.20378825,0.2146459,0.38032508,0.36908337,0.0943396226415094,0.298841059602649,0.3130590339892665,1208,53,-0.17653683,-0.6459843,-5.692687,53,1118,0.2146459,0.95171714,False,False,0.0943396226415094,-0.17653682999999998,False,True,True,D · not a dependency
